,amplicon_name,gene_id,analysis_type_id,primer_set_id,exon,amplicon_id
1269,A_MYH7-30,227,1,0,30,1002
1270,A_MYH7-31,227,1,0,31,1003
1271,A_MYH7-32,227,1,0,32,1004
1272,A_MYH7-33,227,1,0,33,1005
1273,A_MYH7-34,227,1,0,34,1006
1274,A_MYH7-35,227,1,0,35,1007
1275,A_MYH7-36,227,1,0,36,1008
1276,A_MYH7-37,227,1,0,37,1009
1277,A_MYH7-38,227,1,0,38,1010
1278,A_MYH7-39,227,1,0,39,1011
1279,A_MYH7-40,227,1,0,40,1012
1280,A_MYH7 A_NGS-1506______,227,0,0,,976
1281,B_MYH7-03,227,1,1,3,3912
1282,B_MYH7-04,227,1,1,4,3913
1283,B_MYH7-05&06,227,1,1,05&06,3914
1284,B_MYH7-07&08,227,1,1,07&08,3915
1285,B_MYH7-09,227,1,1,9,3916
1286,B_MYH7-10,227,1,1,10,3917
1287,B_MYH7-11,227,1,1,11,3918
1288,B_MYH7-12,227,1,1,12,3919
1289,B_MYH7-13,227,1,1,13,3920
1290,B_MYH7-14,227,1,1,14,3921
1291,B_MYH7-15,227,1,1,15,3922
1292,B_MYH7-16,227,1,1,16,3923
1293,B_MYH7-17,227,1,1,17,3924
1294,B_MYH7-18,227,1,1,18,3925
1295,B_MYH7-19,227,1,1,19,3926
1296,B_MYH7-20,227,1,1,20,3927
1297,B_MYH7-21,227,1,1,21,3928
1298,B_MYH7-22,227,1,1,22,3929
1299,B_MYH7-23,227,1,1,23,3930
1300,B_MYH7-24,227,1,1,24,3931
1301,B_MYH7-25,227,1,1,25,3932
1302,B_MYH7-26,227,1,1,26,3933
1303,B_MYH7-27,227,1,1,27,3934
1304,B_MYH7-28,227,1,1,28,3935
1305,B_MYH7-29,227,1,1,29,3936
1306,B_MYH7-30,227,1,1,30,3937
1307,B_MYH7-31,227,1,1,31,3938
1308,B_MYH7-32,227,1,1,32,3939
1309,B_MYH7-33,227,1,1,33,3940
1310,B_MYH7-34,227,1,1,34,3941
1311,B_MYH7-35,227,1,1,35,3942
1312,B_MYH7-36,227,1,1,36,3943
1313,B_MYH7-37,227,1,1,37,3944
1314,B_MYH7-38,227,1,1,38,3945
1315,B_MYH7-39,227,1,1,39,3946
1316,B_MYH7-40,227,1,1,40,3947
1317,B_MYH7 B_NGS-1506______,227,0,1,,3911
1318,A_MYH9-02,228,1,0,2,1013
1319,A_MYH9-03,228,1,0,3,1014
1320,A_MYH9-04,228,1,0,4,1015
1321,A_MYH9-05,228,1,0,5,1016
1322,A_MYH9-06,228,1,0,6,1017
1323,A_MYH9-07,228,1,0,7,1018
1324,A_MYH9-08,228,1,0,8,1019
1325,A_MYH9-09,228,1,0,9,1020
1326,A_MYH9-10,228,1,0,10,1021
1327,A_MYH9-11,228,1,0,11,1022
1328,A_MYH9-12,228,1,0,12,1023
1329,A_MYH9-13,228,1,0,13,1024
1330,A_MYH9-14,228,1,0,14,1025
1331,A_MYH9-15,228,1,0,15,1026
1332,A_MYH9-16,228,1,0,16,1027
1333,A_MYH9-17,228,1,0,17,1028
1334,A_MYH9-18,228,1,0,18,1029
1335,A_MYH9-19,228,1,0,19,1030
1336,A_MYH9-20,228,1,0,20,1031
1337,A_MYH9-21,228,1,0,21,1032
1338,A_MYH9-22,228,1,0,22,1033
1339,A_MYH9-23,228,1,0,23,1034
1340,A_MYH9-24,228,1,0,24,1035
1341,A_MYH9-25,228,1,0,25,1036
1342,A_MYH9-26,228,1,0,26,1037
1343,A_MYH9-27,228,1,0,27,1038
1344,A_MYH9-28,228,1,0,28,1039
1345,A_MYH9-29,228,1,0,29,1040
1346,A_MYH9-30,228,1,0,30,1041
1347,A_MYH9-31,228,1,0,31,1042
1348,A_MYH9-32,228,1,0,32,1043
1349,A_MYH9-33,228,1,0,33,1044
1350,A_MYH9-34,228,1,0,34,1045
1351,A_MYH9-35,228,1,0,35,1046
1352,A_MYH9-36&37,228,1,0,36&37,1047
1353,A_MYH9-38,228,1,0,38,1048
1354,A_MYH9-39&40,228,1,0,39&40,1049
1355,A_MYH9-41,228,1,0,41,1050
1356,A_MYL2-01,229,1,0,1,1051
1357,A_MYL2-02,229,1,0,2,1052
1358,A_MYL2-03,229,1,0,3,1053
1359,A_MYL2-04,229,1,0,4,1054
1360,A_MYL2-05&06,229,1,0,05&06,1055
1361,A_MYL2-07,229,1,0,7,1056
1362,B_MYL2-01,229,1,1,1,3948
1363,B_MYL2-02,229,1,1,2,3949
1364,B_MYL2-03,229,1,1,3,3950
1365,B_MYL2-04,229,1,1,4,3951
1366,B_MYL2-05&06,229,1,1,05&06,3952
1367,B_MYL2-07,229,1,1,7,3953
1368,A_MYL3-01,230,1,0,1,1057
1369,A_MYL3-02&03,230,1,0,02&03,1058
1370,A_MYL3-04,230,1,0,4,1059
1371,A_MYL3-05&06,230,1,0,05&06,1060
1372,B_MYL3-01,230,1,1,1,3954
1373,B_MYL3-02,230,1,1,2,3955
1374,B_MYL3-03,230,1,1,3,3956
1375,B_MYL3-04,230,1,1,4,3957
1376,B_MYL3-05,230,1,1,5,3958
1377,B_MYL3-06,230,1,1,6,3959
1378,A_MYO5B-26,231,1,0,26,1061
1379,B_MYO5B-26,231,1,1,26,3960
1380,A_MYO7A A_NGS-0293______,232,0,0,,1062
1381,A_MYO7A A_NGS-0294______,232,0,0,,1063
1382,A_MYO7A A_NGS-0901______,232,0,0,,1065
1383,A_MYO7A A_NGS-0906______,232,0,0,,1066
1384,A_MYO7A A_NGS-0907______,232,0,0,,1067
1385,A_MYO7A A_NGS-0997______,232,0,0,,1068
1386,A_MYO7A A_NGS-1817______,232,0,0,,1069
1387,A_MYO7A A_NGS-1904______,232,0,0,,1070
1388,A_MYO7A A_NGS-2164______,232,0,0,,1071
1389,A_MYO7A A_NGS-2213______,232,0,0,,1072
1390,A_MYO7A A_NGS-2298______,232,0,0,,1073
1391,A_MYO7A A_NGS-2372______,232,0,0,,1074
1392,A_MYO7A A_NGS-2373______,232,0,0,,1075
1393,A_MYO7A A_NGS-2486______,232,0,0,,1076
1394,A_MYO7A A_NGS-2517______,232,0,0,,1077
1395,A_MYO7A A_NGS-2603______,232,0,0,,1078
1396,A_MYO7A A_NGS-2604______,232,0,0,,1079
1397,A_MYO7A A_NGS-2824______,232,0,0,,1080
1398,A_MYO7A A_NGS-2825______,232,0,0,,1081
1399,A_MYO7A A_NGS-2979______,232,0,0,,1082
1400,A_NAGLU A_NGS-2280______,233,0,0,,1084
1401,B_NAGLU B_NGS-2280______,233,0,1,,3961
1402,A_NALCN A_NGS-1752______,234,0,0,,1085
1403,B_NALCN B_NGS-1752______,234,0,1,,3962
1404,A_NBEAL2-01,235,1,0,1,1086
1405,A_NBEAL2-08,235,1,0,8,1087
1406,A_NBEAL2-10,235,1,0,10,1088
1407,A_NBEAL2-17&18,235,1,0,17&18,1089
1408,A_NBEAL2-25,235,1,0,25,1090
1409,A_NBEAL2-31,235,1,0,31,1091
1410,A_NBEAL2-33,235,1,0,33,1092
1411,A_NBEAL2-53&54,235,1,0,53&54,1093
1412,A_NDP A_NGS-1190______,236,0,0,,1094
1413,A_NDP A_NGS-2990______,236,0,0,,1095
1414,A_NDUFA6 A_NGS-1545______,237,0,0,,1096
1415,B_NDUFA6 B_NGS-1545______,237,0,1,,3963
1416,A_NDUFS6 A_NGS-2857______,238,0,0,,1097
1417,B_NDUFS6 B_NGS-2857______,238,0,1,,3964
1418,A_NDUFS8 A_NGS-0966______,239,0,0,,1098
1419,B_NDUFS8 B_NGS-0966______,239,0,1,,3965
1420,A_NEK8 A_NGS-1058______,240,0,0,,1099
1421,A_NEU1-3010,241,1,0,3010,1101
1422,A_NEU1 A_NGS-3053______,241,0,0,,1100
1423,A_NEXN A_NGS-0165______,242,0,0,,1102
1424,B_NEXN B_NGS-0165______,242,0,1,,3966
1425,A_NF1 A_NGS-2985______,243,0,0,,1103
1426,A_NF1 A_NGS-3087______,243,0,0,,1104
1427,A_NF2 A_NGS-2607______,244,0,0,,1105
1428,A_NF2 A_NGS-3086______,244,0,0,,1106
1429,A_NFIX A_NGS-2331______,245,0,0,,1107
1430,A_NFIX A_NGS-2636______,245,0,0,,1108
1431,B_NFIX B_NGS-2331______,245,0,1,,3967
1432,B_NFIX B_NGS-2636______,245,0,1,,3968
1433,A_NFKB A_NGS-1574______,246,0,0,,1109
1434,B_NFKB B_NGS-1574______,246,0,1,,3969
1435,A_NFKB1 A_NGS-2360______,247,0,0,,1110
1436,A_NFU1-01,248,1,0,1,1111
1437,A_NFU1-02,248,1,0,2,1112
1438,A_NFU1-03,248,1,0,3,1113
1439,A_NFU1-04,248,1,0,4,1114
1440,A_NFU1-05,248,1,0,5,1115
1441,A_NFU1-06,248,1,0,6,1116
1442,A_NFU1-07,248,1,0,7,1117
1443,A_NFU1-08,248,1,0,8,1118
1444,A_NHS A_NGS-1787______,249,0,0,,1119
1445,B_NHS B_NGS-1787______,249,0,1,,3970
1446,A_NLGN3 A_NGS-2884______,250,0,0,,1120
1447,A_NMNAT1 A_NGS-0541______,251,0,0,,1121
1448,A_NMNAT1 A_NGS-0617______,251,0,0,,1122
1449,A_NMNAT1 A_NGS-2086______,251,0,0,,1124
1450,A_NMNAT1 A_NGS-2139______,251,0,0,,1125
1451,A_NOD2 A_NGS-1682______,252,0,0,,1126
1452,B_NOD2 B_NGS-1784______,252,0,1,,3971
1453,A_NOG-01.01,253,1,0,1.01,1127
1454,A_NOG-01.02,253,1,0,1.02,1128
1455,A_NOG-01.03,253,1,0,1.03,1129
1456,B_NOG-01.02,253,1,1,1.02,3972
1457,A_NONO A_NGS-1845______,254,0,0,,1130
1458,B_NONO B_NGS-1845______,254,0,1,,3973
1459,A_NOTCH1 A_NGS-1726______,255,0,0,,1131
1460,B_NOTCH1 B_NGS-1726______,255,0,1,,3974
1461,A_NOTCH2 A_NGS-0162______,256,0,0,,1132
1462,A_NOTCH2 A_NGS-0627______,256,0,0,,1133
1463,A_NOTCH2 A_NGS-0853______,256,0,0,,1134
1464,A_NOTCH2 A_NGS-1386______,256,0,0,,1135
1465,A_NOTCH2 A_NGS-1674______,256,0,0,,1136
1466,B_NOTCH2 B_NGS-0853______,256,0,1,,3975
1467,B_NOTCH2 B_NGS-1386______,256,0,1,,3976
1468,B_NOTCH2 B_NGS-1674______,256,0,1,,3977
1469,A_NPC1 A_NGS-1227______,258,0,0,,1137
1470,A_NPC1 A_NGS-1228______,258,0,0,,1138
1471,A_NPC1 A_NGS-1229______,258,0,0,,1139
1472,A_NPC1 A_NGS-1364______,258,0,0,,1140
1473,A_NPC1 A_NGS-1541______,258,0,0,,1141
1474,A_NPC1 A_NGS-1579______,258,0,0,,1142
1475,A_NPC1 A_NGS-1580______,258,0,0,,1143
1476,A_NPC1 A_NGS-1585______,258,0,0,,1144
1477,A_NPC1 A_NGS-1772______,258,0,0,,1145
1478,A_NPC1 A_NGS-1779______,258,0,0,,1146
1479,A_NPC1 A_NGS-1985______,258,0,0,,1147
1480,A_NPC1 A_NGS-2048______,258,0,0,,1148
1481,A_NPC1 A_NGS-2470______,258,0,0,,1149
1482,A_NPC1 A_NGS-2471______,258,0,0,,1150
1483,A_NPC2 A_NGS-1136______,259,0,0,,1151
1484,A_NPC2 A_NGS-1155______,259,0,0,,1152
1485,A_NPHP1 A_NGS-0247______,260,0,0,,1153
1486,A_NPHP1 A_NGS-0502______,260,0,0,,1154
1487,A_NPHP1 A_NGS-0503______,260,0,0,,1155
1488,A_NPHP1 A_NGS-0629______,260,0,0,,1156
1489,A_NPHP1 A_NGS-1370______,260,0,0,,1157
1490,A_NPHP1 A_NGS-1371______,260,0,0,,1158
1491,A_NPHP1 A_NGS-1372______,260,0,0,,1159
1492,A_NPHP3 A_NGS-1617______,261,0,0,,1160
1493,A_NPHP3 A_NGS-1618______,261,0,0,,1161
1494,B_NPHP3 B_NGS-1617______,261,0,1,,3978
1495,B_NPHP3 B_NGS-1618______,261,0,1,,3979
1496,A_NPR3 A_NGS-2446______,262,0,0,,1162
1497,B_NPR3 B_NGS-2446______,262,0,1,,3980
1498,A_NR2E3 A_NGS-00036_____,263,0,0,,1163
1499,A_NR2E3 A_NGS-00038_____,263,0,0,,1164
1500,A_NR2E3 A_NGS-0365______,263,0,0,,1165
1501,A_NR2E3 A_NGS-0946______,263,0,0,,1166
1502,A_NR2E3 A_NGS-0947______,263,0,0,,1167
1503,A_NRL A_NGS-1537______,264,0,0,,1168
1504,A_NRL A_NGS-2036______,264,0,0,,1169
1505,A_NRL A_NGS-2098______,264,0,0,,1170
1506,A_NSD1 A_NGS-3099______,265,0,0,,1171
1507,A_NSDHL A_NGS-2965______,266,0,0,,1172
1508,A_NTHL1-2991,267,1,0,2991,1177
1509,A_NTHL1 A_NGS-1624______,267,0,0,,1173
1510,A_NTHL1 A_NGS-1625______,267,0,0,,1174
1511,A_NTHL1 A_NGS-1702______,267,0,0,,1175
1512,A_NTHL1 A_NGS-2841______,267,0,0,,1176
1513,B_NTHL1 B_NGS-2841______,267,0,1,,3981
1514,A_NYX A_NGS-1105______,268,0,0,,1178
1515,A_NYX A_NGS-1106______,268,0,0,,1179
1516,A_NYX A_NGS-1107______,268,0,0,,1180
1517,A_OCA2 A_NGS-1328______,270,0,0,,1181
1518,A_OCA2 A_NGS-1330______,270,0,0,,1182
1519,A_OCA2 A_NGS-1630______,270,0,0,,1183
1520,A_OCA2 A_NGS-1900______,270,0,0,,1184
1521,A_OCA2 A_NGS-2165______,270,0,0,,1185
1522,A_OCA2 A_NGS-2511______,270,0,0,,1186
1523,A_OCA2 A_NGS-2813______,270,0,0,,1187
1524,B_OCA2 B_NGS-2813______,270,0,1,,3982
1525,A_OFD1 A_NGS-0194______,271,0,0,,1188
1526,A_OFD1 A_NGS-0195______,271,0,0,,1189
1527,A_OFD1 A_NGS-0740______,271,0,0,,1190
1528,A_OFD1 A_NGS-0999______,271,0,0,,1191
1529,A_OFD1 A_NGS-1061______,271,0,0,,1192
1530,A_OFD1 A_NGS-1145______,271,0,0,,1193
1531,A_OFD1 A_NGS-1181______,271,0,0,,1194
1532,A_OFD1 A_NGS-1536______,271,0,0,,1195
1533,A_OFD1 A_NGS-1843______,271,0,0,,1196
1534,A_OFD1 A_NGS-2000______,271,0,0,,1197
1535,B_OFD1 B_NGS-0195______,271,0,1,,3983
1536,A_OPA1-01,272,1,0,1,1198
1537,A_OPA1-02,272,1,0,2,1199
1538,A_OPA1-03,272,1,0,3,1200
1539,A_OPA1-04,272,1,0,4,1201
1540,A_OPA1-04b,272,1,0,04b,1202
1541,A_OPA1-05,272,1,0,5,1203
1542,A_OPA1-05b,272,1,0,05b,1204
1543,A_OPA1-06,272,1,0,6,1205
1544,A_OPA1-07,272,1,0,7,1206
1545,A_OPA1-08,272,1,0,8,1207
1546,A_OPA1-09,272,1,0,9,1208
1547,A_OPA1-10&11,272,1,0,10&11,1209
1548,A_OPA1-12&13,272,1,0,12&13,1210
1549,A_OPA1-14,272,1,0,14,1211
1550,A_OPA1-15&16,272,1,0,15&16,1212
1551,A_OPA1-17,272,1,0,17,1213
1552,A_OPA1-18,272,1,0,18,1214
1553,A_OPA1-19,272,1,0,19,1215
1554,A_OPA1-20,272,1,0,20,1216
1555,A_OPA1-21,272,1,0,21,1217
1556,A_OPA1-22,272,1,0,22,1218
1557,A_OPA1-23,272,1,0,23,1219
1558,A_OPA1-24,272,1,0,24,1220
1559,A_OPA1-25,272,1,0,25,1221
1560,A_OPA1-26,272,1,0,26,1222
1561,A_OPA1-27,272,1,0,27,1223
1562,A_OPA1-28,272,1,0,28,1224
1563,A_OPA1-SS,272,1,0,SS,1225
1564,B_OPA1-26,272,1,1,26,3984
1565,A_OPA3 A_NGS-1597______,273,0,0,,1226
1566,A_OPHN1 A_NGS-1024______,274,0,0,,1227
1567,A_OPHN1 A_NGS-2319______,274,0,0,,1228
1568,A_OPHN1 A_NGS-2781______,274,0,0,,1229
1569,A_OPHN1 A_NGS-NGS-1677__,274,0,0,,1230
1570,B_OPHN1 B_NGS-1024______,274,0,1,,3985
1571,B_OPHN1 B_NGS-2319______,274,0,1,,3986
1572,B_OPHN1 B_NGS-NGS-1677__,274,0,1,,3987
1573,A_OTC A_NGS-2958______,275,0,0,,1231
1574,A_OTX2 A_NGS-1477______,276,0,0,,1232
1575,A_P2RX1 A_NGS-3132______,277,0,0,,1233
1576,A_PACS1-04,278,1,0,4,1234
1577,B_PACS1-04,278,1,1,4,3988
1578,A_PAK3 A_NGS-2574______,279,0,0,,1235
1579,B_PAK3 B_NGS-2574______,279,0,1,,3989
1580,A_PALB2 A_NGS-0274______,280,0,0,,1236
1581,A_PALB2 A_NGS-0286______,280,0,0,,1237
1582,A_PALB2 A_NGS-0350______,280,0,0,,1238
1583,A_PALB2 A_NGS-0479______,280,0,0,,1239
1584,A_PALB2 A_NGS-0515______,280,0,0,,1240
1585,A_PALB2 A_NGS-0553______,280,0,0,,1241
1586,A_PALB2 A_NGS-0962______,280,0,0,,1242
1587,A_PALB2 A_NGS-0969______,280,0,0,,1243
1588,A_PALB2 A_NGS-0970______,280,0,0,,1244
1589,A_PALB2 A_NGS-1065______,280,0,0,,1245
1590,A_PALB2 A_NGS-1194______,280,0,0,,1246
1591,A_PALB2 A_NGS-1247______,280,0,0,,1247
1592,A_PALB2 A_NGS-1295______,280,0,0,,1248
1593,A_PALB2 A_NGS-1592______,280,0,0,,1249
1594,A_PALB2 A_NGS-1742______,280,0,0,,1250
1595,A_PALB2 A_NGS-1884______,280,0,0,,1251
1596,A_PALB2 A_NGS-2156______,280,0,0,,1252
1597,A_PALB2 A_NGS-2847______,280,0,0,,1253
1598,B_PALB2 B_NGS-0274______,280,0,1,,3990
1599,B_PALB2 B_NGS-0369______,280,0,1,,3991
1600,B_PALB2 B_NGS-0515______,280,0,1,,3992
1601,B_PALB2 B_NGS-1065______,280,0,1,,3993
1602,B_PALB2 B_NGS-1295______,280,0,1,,3994
1603,B_PALB2 B_NGS-2847______,280,0,1,,3995
1604,A_PAX6 A_NGS-2532______,281,0,0,,1254
1605,A_PAX6 A_NGS-3025______,281,0,0,,1255
1606,A_PCDH15 A_NGS-1457______,282,0,0,,1256
1607,A_PCDH15 A_NGS-1459______,282,0,0,,1257
1608,A_PCDH19-01,283,1,0,1,1260
1609,A_PCDH19 A_NGS-00105_____,283,0,0,,1258
1610,A_PCDH19 A_NGS-00106_____,283,0,0,,1259
1611,B_PCDH19-01,283,1,1,1,3997
1612,B_PCDH19 B_NGS-00105_____,283,0,1,,3996
1613,A_PCLO A_NGS-1337______,284,0,0,,1262
1614,A_PCLO A_NGS-1343______,284,0,0,,1263
1615,A_PCLO A_NGS-1379______,284,0,0,,1264
1616,A_PCLO A_NGS-2041______,284,0,0,,1265
1617,A_PCLO A_NGS-2717______,284,0,0,,1266
1618,A_PCLO A_NGS-3005______,284,0,0,,1267
1619,A_PCLO  A_NGS-2715______,285,0,0,,1261
1620,A_PDE6A A_NGS-00039_____,286,0,0,,1268
1621,A_PDE6A A_NGS-0560______,286,0,0,,1269
1622,A_PDE6A A_NGS-0806______,286,0,0,,1270
1623,A_PDE6A A_NGS-1638______,286,0,0,,1271
1624,A_PDE6A A_NGS-2773______,286,0,0,,1272
1625,A_PDE6B A_NGS-0529______,287,0,0,,1274
1626,A_PDE6B A_NGS-0737______,287,0,0,,1275
1627,A_PDE6B A_NGS-0976______,287,0,0,,1276
1628,A_PDE6B A_NGS-0977______,287,0,0,,1277
1629,A_PDE6B A_NGS-1474______,287,0,0,,1278
1630,A_PDE6B A_NGS-1549______,287,0,0,,1279
1631,A_PDE6B A_NGS-2454______,287,0,0,,1280
1632,A_PDE6B A_NGS-2455______,287,0,0,,1281
1633,A_PDE6B A_NGS-NGS-2998 _,287,0,0,,1282
1634,A_PDE6B  A_NGS-2806______,288,0,0,,1273
1635,A_PDE6C A_NGS-1954______,289,0,0,,1283
1636,A_PDE6C A_NGS-2501______,289,0,0,,1284
1637,A_PDHA1-01,290,1,0,1,1285
1638,A_PDHA1-02,290,1,0,2,1286
1639,A_PDHA1-03,290,1,0,3,1287
1640,A_PDHA1-04,290,1,0,4,1288
1641,A_PDHA1-05,290,1,0,5,1289
1642,A_PDHA1-06,290,1,0,6,1290
1643,A_PDHA1-07,290,1,0,7,1291
1644,A_PDHA1-08,290,1,0,8,1292
1645,A_PDHA1-09,290,1,0,9,1293
1646,A_PDHA1-10,290,1,0,10,1294
1647,A_PDHA1-11,290,1,0,11,1295
1648,B_PDHA1-01,290,1,1,1,3998
1649,B_PDHA1-02,290,1,1,2,3999
1650,B_PDHA1-03,290,1,1,3,4000
1651,B_PDHA1-04,290,1,1,4,4001
1652,B_PDHA1-05,290,1,1,5,4002
1653,B_PDHA1-06,290,1,1,6,4003
1654,B_PDHA1-07&08,290,1,1,07&08,4004
1655,B_PDHA1-09,290,1,1,9,4005
1656,B_PDHA1-10,290,1,1,10,4006
1657,B_PDHA1-11,290,1,1,11,4007
1658,A_PDHB-01,291,1,0,1,1296
1659,A_PDHB-02,291,1,0,2,1297
1660,A_PDHB-03&04,291,1,0,03&04,1298
1661,A_PDHB-05,291,1,0,5,1299
1662,A_PDHB-06,291,1,0,6,1300
1663,A_PDHB-07,291,1,0,7,1301
1664,A_PDHB-08,291,1,0,8,1302
1665,A_PDHB-09,291,1,0,9,1303
1666,A_PDHB-10,291,1,0,10,1304
1667,A_PDHX-01,292,1,0,1,1305
1668,A_PDHX-02,292,1,0,2,1306
1669,A_PDHX-03,292,1,0,3,1307
1670,A_PDHX-04,292,1,0,4,1308
1671,A_PDHX-04.01,292,1,0,4.01,1309
1672,A_PDHX-04.02,292,1,0,4.02,1310
1673,A_PDHX-05,292,1,0,5,1311
1674,A_PDHX-06,292,1,0,6,1312
1675,A_PDHX-07,292,1,0,7,1313
1676,A_PDHX-08,292,1,0,8,1314
1677,A_PDHX-09,292,1,0,9,1315
1678,A_PDHX-10,292,1,0,10,1316
1679,A_PDHX-11,292,1,0,11,1317
1680,B_PDHX-01,292,1,1,1,4008
1681,B_PDHX-02,292,1,1,2,4009
1682,B_PDHX-03,292,1,1,3,4010
1683,B_PDHX-04,292,1,1,4,4011
1684,B_PDHX-05,292,1,1,5,4012
1685,B_PDHX-06,292,1,1,6,4013
1686,B_PDHX-07,292,1,1,7,4014
1687,B_PDHX-08,292,1,1,8,4015
1688,B_PDHX-09,292,1,1,9,4016
1689,B_PDHX-10,292,1,1,10,4017
1690,B_PDHX-11,292,1,1,11,4018
1691,A_PDP1-02.01,293,1,0,2.01,1318
1692,A_PDP1-02.02,293,1,0,2.02,1319
1693,A_PDP1-02.03,293,1,0,2.03,1320
1694,A_PDP1-02.04,293,1,0,2.04,1321
1695,A_PDP2-02.01,294,1,0,2.01,1322
1696,A_PDP2-02.02,294,1,0,2.02,1323
1697,A_PDP2-02.03,294,1,0,2.03,1324
1698,A_PDP2-02.04,294,1,0,2.04,1325
1699,A_PDSS1 A_NGS-0964______,295,0,0,,1326
1700,A_PDSS1 A_NGS-0965______,295,0,0,,1327
1701,B_PDSS1 B_NGS-0964______,295,0,1,,4019
1702,B_PDSS1 B_NGS-0965______,295,0,1,,4020
1703,A_PDYN A_NGS-0380______,296,0,0,,1328
1704,A_PDYN A_NGS-1773______,296,0,0,,1329
1705,A_PDZD7 A_NGS-1402______,297,0,0,,1331
1706,A_PEX1 A_NGS-1670______,298,0,0,,1332
1707,A_PEX1 A_NGS-1671______,298,0,0,,1333
1708,A_PEX10 A_NGS-1397______,299,0,0,,1334
1709,A_PEX12 A_NGS-1185______,300,0,0,,1335
1710,A_PEX13 A_NGS-1400______,301,0,0,,1336
1711,A_PEX16 A_NGS-0460______,302,0,0,,1337
1712,A_PHACTR1 A_NGS-2865______,303,0,0,,1338
1713,B_PIC3CA B_NGS-1304______,304,0,1,,4021
1714,A_PIEZO2 A_NGS-0702______,305,0,0,,1339
1715,A_PIEZO2 A_NGS-0703______,305,0,0,,1340
1716,A_PIGN A_NGS-1581______,306,0,0,,1341
1717,A_PIGN A_NGS-1582______,306,0,0,,1342
1718,A_PIGN A_NGS-2837______,306,0,0,,1343
1719,B_PIGN B_NGS-1581______,306,0,1,,4022
1720,B_PIGN B_NGS-1582______,306,0,1,,4023
1721,B_PIGN B_NGS-2837______,306,0,1,,4024
1722,A_PIGO A_NGS-2706______,307,0,0,,1344
1723,A_PIGO A_NGS-2707______,307,0,0,,1345
1724,B_PIGO B_NGS-2706______,307,0,1,,4025
1725,B_PIGO B_NGS-2707______,307,0,1,,4026
1726,A_PIGQ A_NGS-1455______,308,0,0,,1346
1727,B_PIGQ B_NGS-1455______,308,0,1,,4027
1728,A_PIK3CA-3026,309,1,0,3026,1351
1729,A_PIK3CA A_NGS-1232______,309,0,0,,1347
1730,A_PIK3CA A_NGS-1304______,309,0,0,,1348
1731,A_PIK3CA A_NGS-2227______,309,0,0,,1349
1732,A_PIK3CA A_NGS-3041______,309,0,0,,1350
1733,B_PIK3CA B_NGS-1232______,309,0,1,,4028
1734,B_PIK3CA B_NGS-2227______,309,0,1,,4029
1735,A_PIK3CD A_NGS-1616______,310,0,0,,1352
1736,B_PIK3CD B_NGS-1616______,310,0,1,,4030
1737,A_PIK3R1-3027,311,1,0,3027,1356
1738,A_PIK3R1 A_NGS-1575______,311,0,0,,1353
1739,A_PIK3R1 A_NGS-2685______,311,0,0,,1354
1740,A_PIK3R1 A_NGS-3040______,311,0,0,,1355
1741,B_PIK3R1 B_NGS-1575______,311,0,1,,4031
1742,B_PIK3R1 B_NGS-2685______,311,0,1,,4032
1743,A_PIK3R2 A_NGS-1781______,313,0,0,,1357
1744,A_PIK3R2 A_NGS-2550______,313,0,0,,1358
1745,B_PIK3R2 B_NGS-1781______,313,0,1,,4033
1746,B_PIK3R2 B_NGS-2550______,313,0,1,,4034
1747,A_PIK3R5-0453,314,1,0,453,1365
1748,A_PIK3R5 A_NGS-0278______,314,0,0,,1359
1749,A_PIK3R5 A_NGS-0453______,314,0,0,,1360
1750,A_PIK3R5 A_NGS-0796______,314,0,0,,1361
1751,A_PIK3R5 A_NGS-1153______,314,0,0,,1362
1752,A_PIK3R5 A_NGS-2799______,314,0,0,,1363
1753,A_PIK3R5 A_NGS-2800______,314,0,0,,1364
1754,A_PITPNM3 A_NGS-0441______,316,0,0,,1366
1755,A_PITPNM3 A_NGS-0519______,316,0,0,,1367
1756,A_PITPNM3 A_NGS-0574______,316,0,0,,1368
1757,A_PITPNM3 A_NGS-0692______,316,0,0,,1369
1758,A_PITPNM3 A_NGS-0805______,316,0,0,,1370
1759,A_PITPNM3 A_NGS-0816______,316,0,0,,1371
1760,A_PITPNM3 A_NGS-0945______,316,0,0,,1372
1761,A_PKP2-01,317,1,0,1,1373
1762,A_PKP2-02,317,1,0,2,1374
1763,A_PKP2-03A,317,1,0,03A,1375
1764,A_PKP2-03B,317,1,0,03B,1376
1765,A_PKP2-04,317,1,0,4,1377
1766,A_PKP2-05,317,1,0,5,1378
1767,A_PKP2-06,317,1,0,6,1379
1768,A_PKP2-07,317,1,0,7,1380
1769,A_PKP2-08,317,1,0,8,1381
1770,A_PKP2-09,317,1,0,9,1382
1771,A_PKP2-10,317,1,0,10,1383
1772,A_PKP2-11,317,1,0,11,1384
1773,A_PKP2-12,317,1,0,12,1385
1774,A_PKP2-12A,317,1,0,12A,1386
1775,A_PKP2-12B,317,1,0,12B,1387
1776,A_PKP2-13,317,1,0,13,1388
1777,A_PKP2-14,317,1,0,14,1389
1778,B_PKP2-01,317,1,1,1,4035
1779,B_PKP2-02,317,1,1,2,4036
1780,B_PKP2-03A,317,1,1,03A,4037
1781,B_PKP2-03B,317,1,1,03B,4038
1782,B_PKP2-04,317,1,1,4,4039
